TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,White-alone pop,POP_ESTIMATE_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,POVALL_2018,PCTPOVALL_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,COUNTY_NAME,STATE_NAME,CNTY_FIPS,county_pop2018_18 and older,anycondition_prevalence,Obesity_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Percent_Pop_Aged_60_plus,Racial_Diversity_Index,Percent_Higher_Education,Minority_Population,Child_Poverty_Index
24704.0,2896,3169,2728,2779,2888,3500,23976,24704,11.1,10.0,1.1,2919,8504,2277,9.4,54342.0,12459,11960,499,4.0,54342,320.5,273.3,100.8,88.2,8.7,7.2,13.50833931,10.93513859,0.383858278,20.01464067,13.89605546,51.63183182,0,24448,6272,25.7,1389,38,67,19170,46.5,33.5,9.9,12.8,3.4,27.299222797927463,1,23.372733160621763,728,13.85
20599.0,2428,2511,2163,2224,2716,2946,20251,20599,10.7,14.2,-3.6,2850,6977,4756,23.3,39766.0,7112,6618,494,6.9,39766,263.4,231.6,100.1,89.4,10.5,9.2,10.74532847,7.61982953,0.638788104,11.1331641,14.15600067,31.97362601,0,21241,5184,24.4,138,48,43,16060,58.7,42.0,15.9,16.7,4.0,27.239186368270303,1,24.603136074566727,348,27.95
30997.0,5027,3914,4559,4833,3130,3617,28340,30997,16.4,7.5,8.9,1646,6620,2486,8.2,71888.0,18051,17611,440,2.4,71888,237.6,217.1,87.0,79.6,10.5,9.7,18.63709729,9.257376555,1.590474386,14.31426948,23.93867858,36.82559925,4,30316,5319,17.5,528,34,89,22642,43.8,38.3,5.8,8.7,2.6,19.08894409136368,1,38.07465238571475,2657,7.15
15174.0,1627,1862,1573,1562,1736,2286,14541,15174,9.6,12.6,-3.0,1568,5311,2285,15.3,50301.0,6875,6514,361,5.3,50301,292.7,248.6,93.7,83.7,8.3,7.1,7.839192495,2.902539232,0.251830327,10.26273487,7.017498697,29.57318818,0,15397,4297,27.9,548,35,67,11991,54.3,41.7,12.0,14.7,3.6,29.84051667325689,1,27.257150388822986,633,20.950000000000003
92101.0,7775,12831,22480,10011,9024,9482,79637,92101,8.2,6.4,1.8,2479,7563,13739,15.8,63600.0,48345,46810,1535,3.2,63600,303.4,271.5,109.4,101.0,9.2,8.3,46.17452949,25.44983586,1.340621751,56.45995538,43.47130858,135.4247743,12,88249,18413,20.9,112,37,3,77133,29.0,21.9,5.9,8.3,2.6,22.256001563500938,1,42.99220421059489,12464,10.9
9265.0,692,849,684,740,855,1404,8970,9265,6.9,18.1,-11.1,972,3176,1659,18.2,40650.0,3037,2775,262,8.6,40650,287.0,249.7,97.8,87.6,7.9,6.7,4.096803544,3.506381857,0.133470523,6.872805041,5.582589988,18.81841682,0,9290,3665,39.5,875,22,119,7875,54.4,36.8,13.4,15.9,4.4,43.61575822989746,1,34.76524554776039,295,31.150000000000002
17586.0,1566,1974,1848,1853,2274,3089,10936,17586,6.1,11.9,-5.9,2112,4005,2350,14.7,52741.0,9024,8772,252,2.8,52741,263.2,231.8,90.3,81.7,7.3,6.3,9.245482546,4.33988484,0.198205968,8.770614081,7.699063067,24.26371391,0,18089,4637,25.6,1727,46,175,14389,49.5,38.1,9.0,15.2,3.8,28.329352894347775,2,40.179688388490845,6650,19.0
91083.0,9495,9942,10550,10810,10806,13155,86668,91083,9.8,12.1,-2.3,8667,33689,11552,13.3,47243.0,43057,40799,2258,5.2,47243,320.5,273.3,100.8,88.2,8.7,7.2,49.80489269,40.31756914,1.415275403,73.79345517,51.23439197,190.3652096,6,93038,24903,26.8,1398,38,97,73283,47.3,36.0,9.7,12.7,3.5,28.90221007213201,1,27.45627614373703,4415,18.15
153337.625,128789,124876,145947,139301,110489,114079,609795,948201,13.9,8.7,5.2,76720,177153,177263,19.1,49771.0,472701,455544,17157,3.6,49771,264.9,238.3,94.6,86.4,7.9,7.1,495.9913157,300.1065507,2.9057676592500004,497.7854309,534.3201414,1500.04345,381,956586,173173,18.1,1812,49,79,720779,42.3,35.9,6.6,11.0,3.2,25.121199053396058,2,37.19048080991211,338406,26.25
8232.0,875,906,818,747,799,1243,6187,8232,10.2,14.4,-4.2,1175,2390,1777,22.2,38826.0,2987,2792,195,6.5,38826,224.8,199.9,72.9,66.5,6.2,5.4,2.839427221,1.675835682,0.150002064,3.114765619,2.756825702,9.722313531,0,8403,2707,32.2,1621,43,405,6604,56.5,40.5,11.9,18.6,4.7,34.54810495626822,2,31.08600583090379,2045,33.8
14432.0,1876,1927,1617,1612,1861,1986,13980,14432,12.3,12.0,0.3,2112,3758,2669,18.6,42571.0,6142,5808,334,5.4,42571,230.9,214.6,77.3,72.9,8.3,7.6,9.476203797,3.184572919,0.339127948,6.378835208,6.136600959,20.8515241,3,14515,3347,23.1,710,17,69,10957,54.4,40.5,13.4,15.4,3.7,24.61890243902439,1,27.376662971175165,452,27.8
51056.0,6655,7539,6068,6544,6429,6751,49312,51056,11.5,8.6,2.9,1397,9806,3502,7.1,78192.0,27637,27007,630,2.3,78192,218.2,193.1,84.8,77.9,6.9,6.5,31.09161081,13.79872218,1.908850195,20.67381822,34.95784129,66.11415889,0,48630,10113,20.8,438,15,181,38399,40.9,35.9,5.7,8.9,2.5,21.682074584769666,1,41.33108743340645,1744,6.75
10340.0,1400,1311,1391,1500,1243,1433,7520,10340,11.9,9.3,2.6,1409,2439,2043,20.3,41564.0,3845,3676,169,4.4,41564,228.7,202.9,79.1,71.9,7.0,6.1,4.732850261,3.270237345,0.142526124,4.893069283,3.352804204,12.56982121,0,10388,1972,19.0,399,10,173,7862,46.1,34.4,9.8,14.1,3.5,19.941972920696323,2,28.858800773694394,2820,29.799999999999997
2059.0,219,190,275,303,330,356,1707,2059,13.6,0.5,13.1,25,418,135,6.9,75477.0,1088,1003,85,7.8,75477,276.9,256.7,112.8,105.6,9.6,8.5,1.340207584,0.9660663,0.058634082,0.608677611,1.652922686,2.362115866,0,2303,481,20.9,71,1,68,1675,34.8,27.2,6.4,9.4,2.6,18.746964545896066,1,56.240893637688195,352,7.15
34117.0,3864,4408,3763,3891,4071,4978,30553,34117,10.4,11.7,-1.3,4008,9664,4853,14.4,51249.0,16408,15902,506,3.1,51249,253.1,225.8,85.1,77.8,8.1,7.4,28.96665086,6.007002058,0.579534594,18.07643992,12.5280261,50.91337398,7,33543,8761,26.1,138,42,103,26577,48.0,35.3,11.7,14.4,3.6,26.796025441861826,2,29.5190081191195,3564,17.85
153337.625,26291,26266,34907,27563,21408,24529,75972,201554,14.2,10.0,4.2,21762,40319,41554,21.9,40168.0,86626,82166,4460,5.1,40168,228.7,202.9,79.1,71.9,7.0,6.1,92.25579318,63.74559168,2.77821184,95.37888649,65.35503854,245.0191242,264,201568,38152,18.9,416,10,245,155491,49.4,37.1,8.5,15.9,3.7,24.705286781375413,2,37.19048080991211,125582,32.8
139417.0,14850,17333,17095,17426,17834,18981,116845,139417,9.7,9.5,0.1,14670,17644,11829,8.8,81540.125,74547,72366,2181,2.9,85624,279.6,243.8,96.2,87.1,7.2,6.2,54.32593961,27.90310522,1.265279118,78.81737301,53.56465747,207.1357076,32,141005,33686,23.9,193,4,55,110617,34.7,25.2,5.9,10.1,3.0,25.45519915074919,1,40.21622183808287,22572,8.8
24415.0,2716,3119,3230,2708,2819,3145,23677,24415,10.3,11.7,-1.3,2757,8058,4377,19.0,41213.0,9373,8836,537,5.7,41213,263.4,231.6,100.1,89.4,10.5,9.2,12.73591896,9.03141599,0.757124694,13.19560181,16.77842402,37.89679494,4,24604,6359,25.8,1641,48,97,19395,51.9,35.1,13.7,15.2,3.6,27.35203768175302,1,24.484947778005324,738,25.9
2249.0,222,267,286,280,280,245,1989,2249,9.0,7.6,1.3,296,548,390,20.3,39627.0,672,644,28,4.2,39627,224.8,199.9,72.9,66.5,6.2,5.4,0.775737588,0.457841891,0.040980885,0.850960626,0.753170676,2.656156843,0,2224,661,29.7,1544,43,125,1825,51.7,37.5,9.6,15.3,4.0,29.746554024010674,2,33.74833259226323,260,26.7
59131.0,6888,6662,7249,6404,7112,7443,53965,59131,10.9,15.4,-4.5,6669,17045,13157,22.7,37860.0,20928,19608,1320,6.3,37860,263.4,231.6,100.1,89.4,10.5,9.2,30.84528461,21.87330161,1.833689956,31.95859637,40.6358792,91.78273117,29,60963,16998,27.9,519,48,55,46932,57.4,38.4,14.3,16.9,3.8,29.380527980247244,2,32.4618220561127,5166,35.75
80695.0,7967,9508,12632,10014,9585,11671,74249,80695,9.6,9.0,0.6,6658,20505,9779,13.2,55517.0,36428,34831,1597,4.4,55517,355.6,304.1,112.9,94.8,10.2,7.4,52.07418696,36.72157201,0.685458333,85.55841359,26.75765058,201.9541936,21,81224,17868,22.0,491,32,19,66204,44.8,35.1,8.8,10.9,3.0,23.939525373319288,1,34.43955635417312,6446,16.5
66802.0,7820,8710,8435,7099,8153,9030,37561,66802,11.2,12.6,-1.4,8271,16306,15356,23.5,37206.0,30086,28859,1227,4.1,37206,229.5,205.0,80.1,72.3,7.0,6.2,27.86850958,13.78315255,0.906613466,28.07873879,30.75916121,84.77492871,12,67572,16204,24.0,1418,40,31,51985,52.1,34.8,9.8,16.2,4.0,26.27915331876291,2,32.18765905212419,29241,33.55
9433.0,1057,1218,1243,1199,1017,1218,8830,9433,9.5,10.4,-0.9,1473,1916,1696,19.4,43115.0,3987,3842,145,3.6,43115,224.8,199.9,72.9,66.5,6.2,5.4,3.253682821,1.920330174,0.171886476,3.569191458,3.15903023,11.14074144,0,9365,2425,25.9,421,43,429,7393,51.8,36.7,9.9,14.6,3.8,26.301282730838544,1,32.15307961412064,603,30.299999999999997
29733.0,3677,4261,4951,3240,3192,3719,12931,29733,12.7,12.3,0.4,3683,6333,7208,25.7,37562.0,12782,12025,757,5.9,37562,228.7,202.9,79.1,71.9,7.0,6.1,13.60946197,9.403671856,0.409838419,14.07017689,9.641095492,36.14492206,10,30687,6539,21.3,59,10,261,23005,53.9,37.1,9.7,17.0,4.0,22.510342044193322,2,30.417381360777583,16802,39.35
15000.0,1449,1567,1560,1524,1793,2168,14441,15000,9.1,15.3,-6.2,1721,3744,2383,16.1,43967.0,6025,5755,270,4.5,43967,255.0,223.5,86.2,78.1,7.1,6.2,6.814097588,6.127920706,0.161793286,7.302366612,5.813001631,21.63840741,0,15155,4846,32.0,406,33,121,12260,46.3,32.8,10.7,13.7,3.8,32.92666666666666,1,37.806666666666665,559,23.549999999999997
5546.0,854,783,564,601,627,694,5337,5546,14.3,10.9,3.4,443,1234,514,9.6,59913.0,3083,3006,77,2.5,59913,240.4,219.1,92.8,84.8,9.2,8.6,2.973423181,2.539668002,0.358319495,2.131058051,3.400892053,6.022282045,0,5515,1423,25.8,1458,41,87,4019,40.9,32.6,6.3,10.3,3.1,25.65813198701767,1,34.94410385863686,209,13.0
10982.0,1281,1514,1330,1310,1296,1456,8961,10982,11.4,14.4,-3.0,1683,3349,2455,23.3,39332.0,3890,3532,358,9.2,39332,260.3,231.8,84.1,75.8,9.1,7.8,5.571152482,1.807560894,0.372352831,5.90815536,4.223140968,17.6584795,0,11274,2783,24.7,791,18,123,8449,52.3,37.4,12.4,15.6,4.0,25.450737570570027,2,24.412675286833,2021,33.3
58672.0,5481,6737,6789,6207,6460,9150,56594,58672,8.5,11.3,-2.8,3308,15078,5842,10.4,51723.0,31142,30167,975,3.1,51723,355.6,322.7,130.3,121.5,11.7,9.9,35.97330987,23.13908213,1.311526922,39.06476619,34.94282443,113.3533983,13,59676,16414,27.5,1680,45,21,48234,40.2,31.4,7.8,10.2,3.1,30.419961821652574,1,41.92289337332969,2078,13.0
92560.0,8822,9200,10196,9051,8992,13720,84929,92560,8.7,14.0,-5.3,6156,22758,9325,10.3,62175.0,45785,41945,3840,8.4,62175,306.5,271.0,97.7,87.5,7.6,6.7,57.32192553,19.34627974,0.851984392,73.45767872,28.13626506,162.7913593,16,94549,31925,33.8,1125,30,9,76345,43.5,31.4,8.4,12.2,3.4,35.19770959377701,1,44.254537597234226,7631,15.4
33839.0,3573,3463,4127,4357,4395,4781,32925,33839,9.3,11.0,-1.7,3387,12148,5104,16.2,47101.0,15341,14539,802,5.2,47101,263.4,231.6,100.1,89.4,10.5,9.2,17.65188456,12.51747228,1.049368934,18.28900141,23.25476512,52.52466287,0,33760,8739,25.9,1789,48,77,27364,53.4,39.0,12.6,15.2,3.4,27.019119950353144,1,27.58355743373031,914,22.35
2629.0,286,299,311,255,277,362,2520,2629,11.7,5.3,6.4,185,503,254,10.3,50981.0,1484,1445,39,2.6,50981,227.6,206.5,88.0,80.5,6.8,6.3,1.482675798,0.751270563,0.12551275,1.088078159,1.615412304,3.443022423,0,2665,837,31.4,629,16,17,2104,50.2,38.6,8.8,13.4,3.5,31.913275009509317,1,43.17230886268543,109,12.350000000000001
12930.0,1480,1671,1320,1328,1369,1783,12571,12930,10.8,13.9,-3.1,1109,3568,1594,12.6,50356.0,7098,6908,190,2.7,50356,218.2,193.1,84.8,77.9,6.9,6.5,7.873991848,3.494544769,0.483418854,5.235671999,8.853119866,16.74349879,4,13327,3898,29.2,488,15,29,10043,45.7,35.2,8.5,12.3,3.5,30.77339520494973,1,36.65893271461717,359,16.75
153337.625,26749,23564,31563,29647,22398,27061,168142,207269,13.1,9.2,3.9,11232,33908,25612,12.7,62779.0,96270,93435,2835,2.9,62779,265.2,240.7,86.8,80.1,6.9,6.0,120.2782173,59.29249011,2.111680675,112.833813,80.57472807,283.2084917,57,197591,41694,21.1,321,9,91,161186,40.5,29.0,8.0,10.8,2.9,25.121199053396058,2,37.19048080991211,39127,17.55
19572.0,2558,2583,2697,2472,2162,2367,11417,19572,12.6,12.6,0.0,3070,5559,4923,27.2,35840.0,6956,6467,489,7.0,35840,260.3,231.8,84.1,75.8,9.1,7.8,9.928846874,3.221415208,0.663603133,10.52944971,7.526435533,31.47074857,5,20211,4548,22.5,758,18,29,14882,58.2,43.4,12.6,17.8,4.4,24.18250562027386,2,24.463519313304722,8155,36.95
5230.0,448,507,611,713,713,695,3538,5230,6.3,10.7,-4.4,709,1602,1014,22.2,40653.0,2008,1842,166,8.3,40653,255.0,223.5,86.2,78.1,7.1,6.2,2.375848692,2.136601686,0.056411926,2.546091825,2.026799902,7.544591385,0,5507,1276,23.2,1220,33,95,4352,53.7,39.2,10.2,15.8,3.9,29.502868068833653,2,29.541108986615676,1692,31.25
8406.0,671,873,1078,965,1120,1278,8052,8406,7.0,9.2,-2.2,1102,2871,1418,19.0,44725.0,3968,3810,158,4.0,44725,263.4,231.6,100.1,89.4,10.5,9.2,4.384932818,3.109485268,0.260675412,4.543200032,5.776753319,13.04773534,0,8570,2461,28.7,1782,48,17,7093,52.0,36.9,12.7,14.3,3.4,28.800856531049252,1,28.432072329288605,354,24.35
7733.0,941,961,830,878,876,1114,7442,7733,11.5,11.8,-0.3,332,1814,811,10.7,56493.0,4053,3940,113,2.8,56493,239.2,214.5,88.2,80.3,6.8,6.2,4.1886275,3.294786416,0.372767806,3.583380847,5.050402536,11.00266267,0,7829,2144,27.4,1091,27,121,5989,47.3,41.0,7.5,11.6,3.2,27.583085477822323,1,43.320832794517,291,13.75
93533.0,12061,12461,11157,11442,10926,12675,88411,93533,12.4,10.1,2.3,6653,20861,10760,11.8,56337.0,47848,46733,1115,2.3,56337,218.2,193.1,84.8,77.9,6.9,6.5,56.95886152,25.27882876,2.9057676592500004,37.87379034,64.04167521,121.1190775,29,93287,21265,22.8,613,15,155,71503,48.4,38.6,7.3,10.5,3.0,24.388183849550426,1,38.03577347032598,5122,14.05
1445.0,122,242,120,118,151,160,1394,1445,7.0,7.0,0.0,179,587,262,18.6,40387.0,482,456,26,5.4,40387,216.2,199.9,65.3,62.2,5.8,5.4,0.551742191,0.36478067,0.024684406,0.443862194,0.480888803,1.689510472,0,1860,657,35.3,1665,44,31,1114,44.5,31.5,9.1,14.9,4.2,36.81660899653979,1,41.3840830449827,51,28.700000000000003
4555.0,499,548,378,491,457,596,4345,4555,10.2,17.1,-6.9,200,1004,604,13.5,49356.0,2208,2126,82,3.7,49356,207.9,199.6,79.8,76.2,10.6,10.4,2.254884143,1.269357857,0.228642098,1.040715758,2.964463069,4.289010397,0,4741,1646,34.7,1832,50,17,3594,38.4,28.8,8.8,12.2,3.7,34.81888035126235,1,52.27222832052689,210,17.6
102793.0,8118,15701,25726,11563,9927,11043,83378,102793,7.5,6.1,1.4,3447,11592,15146,16.8,57383.0,50112,48283,1829,3.6,57383,355.6,304.1,112.9,94.8,10.2,7.4,66.33449284,46.77762627,0.87316833,108.9882398,34.08512518,257.2585343,16,104415,18998,18.2,1182,32,109,87787,28.6,22.1,5.9,7.8,2.3,20.152150438259415,1,36.646707460624754,19415,12.95
27052.0,2380,3085,3473,3675,3477,3929,16683,27052,7.2,10.8,-3.6,3435,7252,4489,18.5,48818.0,10538,10172,366,3.5,48818,229.5,205.0,80.1,72.3,7.0,6.2,11.2855741,5.581596998,0.367140317,11.37070809,12.45616642,34.33028011,0,26620,6610,24.8,1420,40,37,22158,52.8,39.8,8.9,14.6,3.6,25.998077776134853,2,32.69998521366257,10369,23.8
153337.625,168705,176280,228307,212970,186896,171700,940371,1380645,12.2,6.3,5.9,101305,216036,211307,15.6,58037.0,750160,726303,23857,3.2,58037,265.2,240.7,86.8,80.1,6.9,6.0,801.1884039,394.954769,2.9057676592500004,751.6002866,536.7184453,1886.48755,388,1290216,206342,16.0,194,9,95,1074728,40.5,32.2,6.7,10.9,2.9,25.121199053396058,2,37.19048080991211,440274,22.3
8446.0,1166,1163,794,842,824,1162,8266,8446,12.6,12.1,0.5,428,2025,720,8.7,64570.0,4459,4355,104,2.3,64570,239.2,214.5,88.2,80.3,6.8,6.2,4.574828381,3.598573138,0.407137837,3.913776624,5.516061014,12.01713292,0,8561,2423,28.3,587,27,27,6296,42.3,36.9,7.3,10.3,3.2,29.540610940089984,1,38.977030547004496,180,11.45
15146.0,1708,1734,1943,2050,1963,1915,14155,15146,10.3,12.3,-2.0,1501,4140,2045,15.6,48749.0,7500,7313,187,2.5,48749,273.1,236.3,86.6,79.0,7.0,6.3,8.447610787,1.644033121,0.301612091,9.421669508,6.764021982,26.86078174,0,15025,3870,25.8,511,25,117,11978,45.5,33.7,10.0,12.0,3.2,25.30701175227783,1,33.38175095734848,991,20.2
13706.0,1158,1472,1733,1710,1839,1972,6559,13706,6.4,8.5,-2.1,2506,3995,3420,29.1,37278.0,5157,4919,238,4.6,37278,228.7,202.9,79.1,71.9,7.0,6.1,6.273544069,4.334803971,0.188922926,6.485919497,4.444248976,16.66169918,0,14053,3522,25.1,371,10,93,11350,53.8,42.2,10.9,18.6,4.3,27.8855975485189,2,26.163723916532906,7147,35.25
153337.625,143280,142049,167915,173987,153683,135184,628585,1093901,13.6,6.2,7.4,69881,122374,126098,11.7,64509.0,611673,588987,22686,3.7,64509,255.0,223.5,86.2,78.1,7.1,6.2,496.9298777,446.8892392,2.9057676592500004,532.5377426,423.9232198,1578.018367,173,1034290,156489,15.1,1225,33,119,836188,34.9,29.6,5.6,9.5,2.6,25.121199053396058,2,37.19048080991211,465316,16.95
31980.0,3305,3804,3499,3395,3865,4678,30748,31980,9.6,11.2,-1.5,3376,6492,3462,11.0,65062.0,15158,14626,532,3.5,65062,228.7,202.9,79.1,71.9,7.0,6.1,14.63796435,10.11433175,0.440810972,15.13349668,10.36969811,38.87648766,6,30343,8464,27.9,53,10,227,25480,45.1,32.3,9.3,12.7,3.3,29.499687304565352,1,38.95559724828018,1232,18.950000000000003
43497.0,4985,5095,4749,4928,5016,6175,40772,43497,11.3,10.7,0.6,4041,11694,4479,10.4,55283.0,22092,21465,627,2.8,55283,263.2,231.8,90.3,81.7,7.3,6.3,22.86766486,10.73421875,0.490240247,21.69313094,19.0427696,60.01357693,0,42854,11604,27.1,1725,46,171,34277,45.5,33.2,9.2,12.3,3.4,28.850265535554176,1,34.554107179805506,2725,14.45
11578.0,1318,1534,1117,1119,1239,1755,11199,11578,9.5,11.4,-1.9,665,2976,893,7.9,58862.0,6651,6519,132,2.0,58862,218.2,193.1,84.8,77.9,6.9,6.5,7.050663388,3.129144574,0.432871113,4.688214261,7.927410813,14.9927478,0,11772,3381,28.7,58,15,165,8975,43.8,33.5,7.7,11.5,3.4,30.19519778891,1,39.85144239074106,379,9.25
11924.0,1135,1305,1118,1323,1503,1876,11088,11924,8.6,7.7,0.9,741,2660,1390,11.7,64344.0,5335,5036,299,5.6,64344,278.8,246.3,100.6,91.7,6.9,6.1,4.805620156,3.019138379,0.145576903,5.930676439,6.989273701,17.5910699,0,11498,3238,28.2,1771,47,59,9715,43.3,34.2,7.8,11.8,3.4,30.7279436430728,1,43.450184501845015,836,15.600000000000001
44582.0,5679,5956,5768,4727,5164,5910,20132,44582,12.2,12.0,0.1,5998,11076,11585,26.3,40263.0,17444,16441,1003,5.7,40263,255.0,223.5,86.2,78.1,7.1,6.2,20.25240658,18.21299739,0.480871218,21.70360722,17.27701592,64.31223196,20,44420,10563,23.8,1246,33,181,34061,54.4,41.3,10.8,18.0,4.4,25.521510923691178,2,28.84796554663317,24450,34.349999999999994
6191.0,798,799,624,719,640,828,6039,6191,10.9,12.6,-1.8,422,1691,782,12.8,47781.0,3227,3163,64,2.0,47781,218.2,193.1,84.8,77.9,6.9,6.5,3.770137937,1.673219386,0.231465284,2.506886724,4.238953217,8.016937435,0,6214,1749,28.1,334,15,173,4736,48.7,35.0,8.3,12.3,3.5,28.799870780164756,1,35.55160717170086,152,15.0
107239.0,11823,14667,11674,12073,13907,16519,92478,107239,9.0,8.0,1.0,4983,18366,5509,5.2,81540.125,58367,56844,1523,2.6,91028,263.2,231.8,90.3,81.7,7.3,6.3,56.37872755,26.46451213,1.208655169,53.48299121,46.94869921,147.9595369,24,103218,23448,22.7,1703,46,85,83667,38.4,27.2,6.5,9.8,2.7,24.782028926043697,2,41.767687128749806,14761,5.9
104062.0,14094,15540,14190,13285,13481,13279,94387,104062,12.8,8.0,4.8,20409,19304,14567,14.2,47074.0,45256,43107,2149,4.7,47074,228.7,202.9,79.1,71.9,7.0,6.1,47.63151488,32.91174455,1.434386222,49.24396284,33.74269933,126.5029724,34,103963,18625,17.9,442,10,313,77192,45.1,31.7,9.5,14.0,3.4,19.404777920854873,1,25.925890334608216,9675,18.45
55626.0,6456,6992,6218,5993,6544,7658,53090,55626,10.4,11.1,-0.7,3809,14567,5732,10.5,57197.0,28466,27164,1302,4.6,57197,284.4,240.5,99.6,87.2,7.0,5.8,21.66785218,10.87976781,0.816419173,42.13508792,26.431025,93.35993369,9,56823,14999,26.4,533,13,195,43426,46.2,34.4,8.9,11.9,3.3,28.341063531442128,1,37.60651493905727,2536,16.5
153337.625,34300,35364,35099,35463,31539,36248,231558,263378,12.5,7.2,5.3,13920,52309,21944,8.6,62097.0,143673,139748,3925,2.7,62097,264.9,238.3,94.6,86.4,7.9,7.1,137.7695243,83.3593965,2.9057676592500004,138.2678685,148.415969,416.6610704,60,258004,49706,19.3,486,49,9,200674,38.9,33.1,6.0,9.1,2.7,25.121199053396058,1,37.19048080991211,31820,10.399999999999999
2330.0,349,274,236,234,209,301,2277,2330,13.3,7.3,6.0,119,549,332,15.6,49068.0,1098,1065,33,3.0,49068,240.4,219.1,92.8,84.8,9.2,8.6,1.24920231,1.066971952,0.150538122,0.895305673,1.428791648,2.530096856,0,2327,716,30.8,1448,41,49,1740,42.7,32.3,6.5,11.1,3.4,31.201716738197426,1,42.06008583690987,53,23.65
12190.0,1288,1696,1235,1477,1499,1825,11431,12190,8.7,8.5,0.2,336,2187,618,5.1,81540.125,6288,6119,169,2.7,96057,263.2,231.8,90.3,81.7,7.3,6.3,6.408645072,3.008256351,0.137389443,6.079482864,5.336721187,16.81875768,0,12022,2958,24.6,1748,46,735,9491,38.7,29.3,6.5,9.6,2.7,26.004922067268254,1,48.383921246923705,759,5.050000000000001
1897.0,200,204,164,194,171,276,1832,1897,11.1,7.9,3.2,97,447,283,15.1,39192.0,1192,1164,28,2.3,39192,239.2,214.5,88.2,80.3,6.8,6.2,1.027521837,0.808251627,0.091444527,0.87904739,1.238925852,2.699088463,0,1913,650,34.0,1080,27,69,1525,44.9,34.4,8.0,12.4,3.7,36.267791249341066,1,46.599894570374275,65,25.299999999999997
153337.625,64634,77403,70438,73278,78076,99861,555198,628195,9.3,9.7,-0.3,27363,128245,35350,5.7,81540.125,341069,328286,12783,3.7,88538,320.5,273.3,100.8,88.2,8.7,7.2,343.5019111,278.0683041,2.9057676592500004,508.9498542,353.3610977,1312.939548,90,626486,151809,24.2,1379,38,17,499979,39.3,29.8,6.4,10.7,2.7,25.121199053396058,1,37.19048080991211,72997,6.3
59916.0,5210,6256,6396,6283,6945,9594,54012,59916,7.9,11.0,-3.1,4392,13918,6828,11.7,64916.0,31426,30383,1043,3.3,64916,355.6,304.1,112.9,94.8,10.2,7.4,38.66505962,27.26575015,0.508952494,63.52708233,19.86754312,149.9508949,9,61481,18429,30.0,119,32,21,49558,41.3,30.0,9.2,11.7,3.4,32.098270912610985,2,45.55711329194205,5904,15.149999999999999
13832.0,1837,1682,1399,1421,1359,1915,13274,13832,14.2,13.2,0.9,1196,3770,1581,11.7,53359.0,7366,7140,226,3.1,53359,218.2,193.1,84.8,77.9,6.9,6.5,8.423283468,3.738325077,0.517142273,5.600913773,9.470715699,17.91152941,0,13940,4004,28.7,580,15,5,10580,46.6,38.8,8.2,12.0,3.4,30.50173510699826,1,34.13823019086177,558,18.200000000000003
25337.0,2595,2650,2363,2309,2634,3791,24643,25337,10.4,15.0,-4.5,2490,7430,3905,15.6,44635.0,9952,9392,560,5.6,44635,287.0,249.7,97.8,87.6,7.9,6.7,11.20353064,9.588904167,0.365001903,18.79506328,15.26671155,51.46273363,0,25324,8522,33.7,847,22,51,20579,49.8,37.0,12.8,14.7,4.1,35.50144058096855,1,34.92520819355093,694,26.3
618.0,61,67,56,56,49,88,608,618,9.8,13.1,-3.3,10,163,105,17.1,47797.0,395,383,12,3.0,47797,239.2,214.5,88.2,80.3,6.8,6.2,0.33474354,0.26331023,0.029790573,0.286373899,0.403614221,0.879302409,0,537,172,32.0,1090,27,115,501,47.5,36.2,8.0,12.7,3.5,38.996763754045304,1,46.601941747572816,10,26.4
1781.0,216,224,143,193,150,234,1658,1781,7.2,13.9,-6.7,182,526,361,20.4,35087.0,768,733,35,4.6,35087,244.8,213.8,91.1,82.1,7.7,7.3,0.868644496,0.452171108,0.034847773,0.832096832,0.96468836,2.459742831,0,2016,480,23.8,1138,31,11,1382,49.5,32.9,9.9,16.5,4.7,34.86805165637282,1,34.64345873104997,123,34.849999999999994
